id_item,id_pedido,id_livro,quantidade,preco_unitario
10079,14775,13650,2,104.63
10080,26298,16535,4,134.74
10081,23707,12429,4,185.97
10082,18095,22002,2,194.46
10083,10797,21132,5,66.99
10084,1714,14562,3,70.28
10085,28679,25793,1,199.33
10086,1816,10733,5,41.34
10087,8187,6545,3,132.89
10088,46,15521,4,58.27
10089,24310,4008,4,189.99
10090,6904,29138,1,199.7
10091,2774,18425,2,80.24
10092,12270,29095,5,155.08
10093,24822,6488,4,99.25
10094,4091,29898,3,59.68
10095,8268,20151,4,146.92
10096,13249,20690,4,112.18
10097,11586,11829,1,109.27
10098,27653,12051,5,85.41
10099,13851,24966,3,44.31
10100,18283,24328,2,156.52
10101,12787,4632,4,158.6
10102,11164,20236,3,153.01
10103,26240,5536,1,27.94
10104,26760,12073,1,101.88
10105,4684,14300,2,72.46
10106,15931,9308,2,68.78
10107,3114,9632,2,189.91
10108,6653,18326,4,114.81
10109,25620,2716,4,76.44
10110,5284,2714,2,164.69
10111,12521,24513,2,70.46
10112,14845,24037,4,135.49
10113,13901,13249,4,93.41
10114,11402,4007,1,172.73
10115,11676,20500,5,86.69
10116,27821,7547,1,45.53
10117,18047,26268,1,23.96
10118,5100,26928,1,135.93
10119,24230,19467,2,55.65
10120,892,13751,2,38.86
10121,24686,173,1,122.85
10122,23331,24305,5,182.18
10123,17712,25251,4,124.86
10124,4970,16715,4,152.11
10125,9688,26657,1,177.0
10126,3658,7275,5,104.92
10127,21766,12324,5,143.97
10128,20519,28597,3,38.29
10129,6706,10701,2,115.16
10130,7292,6107,3,27.58
10131,12620,26315,3,186.19
10132,24115,13923,4,177.92
10133,14128,23959,2,20.14
10134,21665,10044,2,80.49
10135,11935,3461,5,25.73
10136,886,13988,2,93.69
10137,931,5824,1,194.88
10138,16033,11912,2,193.11
10139,27657,21224,1,31.69
10140,18933,23553,2,74.53
10141,19090,18288,2,122.03
10142,25502,1740,4,73.16
10143,14115,21497,2,131.75
10144,17752,7158,1,95.11
10145,15349,28722,3,122.65
10146,20786,9674,3,163.12
10147,3026,3156,1,105.11
10148,9588,26803,2,56.25
10149,20831,1638,4,42.84
10150,282,9335,3,168.76
10151,22784,23425,1,157.22
10152,13953,2816,2,40.0
10153,6745,29902,1,95.48
10154,18468,23795,3,88.88
10155,29321,22099,5,193.39
10156,28210,26602,5,144.32
10157,24156,1016,5,158.57
10158,4739,24117,4,159.1
10159,7589,27906,1,135.42
10160,20811,13615,1,111.08
10161,17794,15448,3,112.34
10162,5806,26886,1,76.81
10163,13840,17221,3,49.52
10164,3673,25384,1,72.18
10165,10111,10596,1,96.98
10166,5199,10315,4,120.34
10167,18190,5961,3,38.62
10168,16614,781,4,172.18
10169,9206,29925,4,181.24
10170,21322,23184,4,183.1
10171,12538,2583,1,92.47
10172,21614,24356,4,57.53
10173,2931,22944,3,115.84
10174,23927,23086,1,166.26
10175,16102,29606,3,170.46
10176,28195,15663,4,190.93
10177,29735,19910,3,170.97
10178,26873,21646,3,152.86
10179,29391,19596,4,27.86
10180,16985,11356,3,142.02
10181,4076,11788,5,39.49
10182,17523,20196,3,102.25
10183,25530,14156,5,37.19
10184,24065,6546,1,185.2
10185,24309,13356,1,188.05
10186,14371,17270,2,178.14
10187,3839,25591,2,142.2
10188,7107,6409,5,173.29
10189,2539,8772,2,126.01
10190,17714,25269,1,34.6
10191,17171,3850,3,127.68
10192,3050,22375,4,67.96
10193,14450,550,2,199.8
10194,27541,16573,3,198.99
10195,7160,12808,5,125.44
10196,1387,1202,3,181.22
10197,8933,7430,3,70.56
10198,16066,8574,2,51.06
10199,12984,19119,5,126.67
10200,26401,7922,2,21.02
10201,1939,13759,2,141.08
10202,17809,6785,3,167.01
10203,20217,10446,2,161.03
10204,7467,1884,2,196.88
10205,15912,9201,4,44.39
10206,12501,4467,5,78.68
10207,188,6819,4,155.12
10208,21393,25829,5,100.12
10209,5042,10738,4,69.75
10210,21638,25692,2,36.91
10211,25581,9491,3,92.26
10212,12158,28317,3,161.27
10213,9976,24206,3,83.84
10214,16389,28291,2,170.77
10215,1387,28909,1,105.92
10216,14344,8131,5,95.65
10217,5581,6392,1,159.49
10218,10059,18428,4,169.86
10219,7290,15080,2,86.87
10220,4854,4701,3,76.64
10221,17265,11520,1,166.11
10222,21214,1218,2,117.56
10223,16875,23402,4,175.26
10224,21344,22472,2,100.28
10225,24546,3486,3,69.62
10226,8908,28054,3,155.52
10227,16030,8403,3,176.48
10228,2430,23753,2,177.7
10229,15746,1570,1,123.87
10230,29756,20655,3,176.62
10231,15266,3356,2,183.86
10232,7534,1215,2,51.31
10233,29660,7048,2,175.43
10234,8132,9498,5,119.96
10235,8603,3422,5,102.38
10236,11697,11425,5,22.25
10237,1412,26682,1,40.56
10238,22799,12574,5,93.17
10239,20998,5407,2,91.54
10240,27388,4071,5,101.18
10241,2737,20539,2,168.33
10242,23027,23506,2,197.94
10243,7258,8840,3,85.78
10244,22207,10432,1,137.3
10245,28340,21341,3,140.5
10246,13843,7265,1,160.71
10247,4061,13762,5,195.34
10248,18938,17458,3,48.08
10249,28615,8282,2,189.31
10250,19462,23322,1,46.42
10251,16079,18118,5,45.47
10252,10057,5522,3,172.55
10253,4976,11093,1,178.41
10254,14615,12828,2,50.01
10255,20159,8616,1,112.26
10256,24014,25680,5,155.8
10257,6267,3616,2,130.84
10258,8940,25417,1,125.21
10259,29104,3440,3,158.34
10260,15753,5393,1,151.55
10261,12753,3785,2,58.3
10262,7685,7040,3,152.88
10263,14194,5289,1,22.7
10264,20906,22534,4,172.58
10265,23245,16892,1,71.48
10266,26405,15379,3,193.85
10267,4842,14702,4,20.93
10268,19472,10128,3,128.18
10269,20615,27308,5,108.69
10270,5599,28425,5,47.71
10271,7588,28730,2,38.09
10272,1842,4889,1,71.32
10273,2599,2326,5,189.63
10274,10932,1758,4,139.39
10275,9293,1230,1,70.15
10276,10350,8849,1,44.64
10277,11342,7697,5,161.3
10278,22681,16393,2,147.75
10279,24510,3238,4,94.23
10280,20141,6528,2,105.23
10281,20651,16642,1,68.24
10282,3256,28141,4,197.11
10283,10536,1655,5,149.14
10284,10716,3513,3,97.52
10285,14948,20760,3,185.25
10286,24392,24952,4,31.25
10287,13520,23741,2,152.04
10288,13462,26770,1,72.89
10289,29213,14173,2,184.43
10290,9241,29543,3,136.81
10291,3744,2098,4,51.69
10292,4326,21674,2,20.13
10293,25812,8946,1,68.73
10294,21228,22996,3,100.39
10295,7635,6868,2,183.96
10296,16454,11089,2,155.54
10297,9051,472,5,125.28
10298,17037,10097,4,173.47
10299,26055,12916,5,21.9
10300,12814,18790,5,153.16
10301,3974,22352,3,26.72
10302,21178,5843,1,197.89
10303,1390,20729,2,184.1
10304,6859,14259,2,130.47
10305,11958,1547,2,65.49
10306,9337,741,4,151.3
10307,20785,28774,3,93.61
10308,3400,29432,5,182.3
10309,29028,3089,1,101.61
10310,29758,871,1,189.33
10311,23922,14508,3,122.8
10312,3079,20925,3,184.42
10313,12242,23577,2,93.46
10314,27987,19445,1,89.11
10315,1042,4663,4,30.74
10316,20371,23554,1,145.23
10317,17962,9458,2,98.58
10318,23535,3585,3,98.81
10319,16053,15400,2,80.76
10320,364,15424,3,108.43
10321,21878,12813,3,113.39
10322,3470,19381,2,46.77
10323,6667,24004,3,45.19
10324,27830,2877,2,105.05
10325,5736,6208,1,179.05
10326,4275,12115,4,123.89
10327,22355,6907,1,37.35
10328,7438,26794,2,111.28
10329,24363,1063,3,178.2
10330,7533,2668,3,170.48
10331,24361,27913,1,144.77
10332,11082,9377,2,65.11
10333,15382,12459,5,49.58
10334,17973,16642,4,54.13
10335,14082,15606,4,119.36
10336,23198,447,4,48.92
10337,28680,22312,1,198.78
10338,120,23395,3,175.92
10339,12490,3823,3,192.74
10340,8817,3082,4,128.33
10341,22735,5734,2,61.46
10342,14136,26696,1,193.82
10343,24150,1531,3,148.73
10344,15938,19823,2,185.51
10345,2758,22039,3,70.42
10346,6841,3379,5,158.44
10347,9949,27718,1,81.43
10348,229,16921,4,199.3
10349,12106,20942,4,88.07
10350,26419,12916,1,106.97
10351,29085,20228,5,61.71
10352,18200,6436,3,55.07
10353,1807,19987,1,98.87
10354,11448,15361,4,28.12
10355,909,9025,1,76.78
10356,21382,21920,5,68.84
10357,22986,26084,2,152.08
10358,23601,27778,4,33.75
10359,22052,21893,2,149.0
10360,10595,8438,1,105.51
10361,29864,19620,4,48.83
10362,18052,6098,1,99.36
10363,3284,28607,3,68.64
10364,23783,11180,4,138.28
10365,25898,13539,5,96.08
10366,28473,17661,2,143.02
10367,29170,18451,2,178.5
10368,7561,27625,4,117.68
10369,25727,6770,2,84.84
10370,20696,17700,1,99.23
10371,6527,10590,1,179.97
10372,21996,17597,3,138.7
10373,14448,26056,1,49.72
10374,16075,12317,1,157.51
10375,20664,532,1,49.87
10376,11958,2472,5,70.28
10377,19009,29211,4,57.34
10378,9682,13344,2,63.36
10379,29719,25166,3,59.11
10380,18546,15749,4,142.91
10381,19308,56,2,199.02
10382,8208,14738,2,150.58
10383,18962,12548,3,78.87
10384,26710,23777,3,187.92
10385,8751,27890,3,97.45
10386,2666,24492,3,65.78
10387,29022,4694,3,85.0
10388,27332,19703,3,64.87
10389,11155,23468,4,131.38
10390,5799,25578,4,95.04
10391,1080,15513,4,24.0
10392,12963,23266,3,150.93
10393,24597,8766,3,186.89
10394,22126,20118,3,119.46
10395,18900,7559,4,148.5
10396,28092,29020,1,96.09
10397,3993,10922,1,62.6
10398,2839,4863,3,90.94
10399,12347,5924,5,130.05
10400,14636,6185,1,66.57
10401,3603,9428,2,181.34
10402,3685,6227,3,170.23
10403,10533,4109,3,148.33
10404,25237,19837,1,133.15
10405,27710,2006,5,155.05
10406,15755,27140,3,59.82
10407,18787,8276,3,66.1
10408,24019,8332,2,195.07
10409,13590,28363,1,129.37
10410,17089,7621,2,150.26
10411,15561,5208,5,173.43
10412,18063,1404,3,69.5
10413,12896,28159,1,134.02
10414,1980,2537,2,171.85
10415,15626,21491,1,46.94
10416,3228,26306,2,193.23
10417,19070,9660,2,40.39
10418,28404,22483,3,126.07
10419,6152,27809,2,117.46
10420,24987,22950,4,42.75
10421,10411,3931,4,72.84
10422,28452,8181,3,149.96
10423,2258,9895,4,177.82
10424,5960,8649,4,26.06
10425,11067,8303,2,42.87
10426,3597,1176,4,92.51
10427,26730,15698,3,99.57
10428,24015,21815,4,161.03
10429,14234,2205,2,93.48
10430,3647,1890,4,31.91
10431,19503,10077,2,115.86
10432,1045,9392,3,68.78
10433,4537,23260,2,24.62
10434,17588,21468,4,104.71
10435,13549,19194,1,175.44
10436,10044,21695,2,175.95
10437,2074,28486,5,55.34
10438,24592,3164,5,59.31
10439,7193,3945,4,115.49
10440,27205,26990,1,161.04
10441,16754,14030,4,61.13
10442,3226,9792,1,104.27
10443,18005,21533,1,87.2
10444,12169,6162,2,48.92
10445,29821,6488,3,20.51
10446,19608,14972,1,143.22
10447,14510,28377,1,132.86
10448,29549,1681,4,113.78
10449,28967,23768,2,161.01
10450,15968,29392,1,74.16
10451,28722,3055,3,156.48
10452,20698,27807,1,120.35
10453,20418,24089,5,190.54
10454,6995,429,3,197.47
10455,3465,16786,1,179.51
10456,9667,5532,1,37.19
10457,28339,21334,1,41.54
10458,25672,12618,1,126.33
10459,23516,27541,2,171.14
10460,26052,21893,1,154.78
10461,6,20568,4,127.05
10462,23007,28255,2,109.87
10463,1770,958,1,76.17
10464,16498,19365,3,62.97
10465,24242,26613,3,98.61
10466,19353,3577,4,51.78
10467,19969,15786,3,194.32
10468,8566,20163,3,115.93
10469,12061,14087,1,177.19
10470,2825,25308,2,125.73
10471,13267,13357,5,39.05
10472,138,17129,1,80.0
10473,16004,7121,5,131.42
10474,15448,14731,5,36.8
10475,17234,18226,1,122.89
10476,6433,10564,2,108.64
10477,13222,7141,1,192.33
10478,12385,18762,4,71.02
10479,27602,2089,5,107.81
10480,28792,19981,4,81.39
10481,26105,7570,3,91.55
10482,26661,25133,5,182.03
10483,11115,6756,3,101.24
10484,4227,147,4,59.54
10485,29362,21075,5,194.69
10486,13495,27549,1,88.34
10487,7319,19237,1,142.16
10488,25572,27045,3,189.44
10489,1106,5386,1,170.04
10490,15807,28645,1,119.69
10491,24496,16444,1,141.02
10492,6229,18531,4,25.23
10493,9488,28523,1,76.41
10494,10656,6807,4,89.51
10495,28101,10463,3,103.47
10496,5399,10910,4,172.37
10497,919,21896,5,179.69
10498,18218,2239,1,49.6
10499,4283,8147,4,117.38
10500,1207,4892,4,22.99
10501,12175,26473,2,129.38
10502,16222,5672,2,51.72
10503,7,27063,4,193.13
10504,15730,2125,1,183.91
10505,18205,29861,5,20.02
10506,29187,4892,3,120.25
10507,25263,3460,3,186.06
10508,21674,10172,3,142.4
10509,10617,25594,2,145.88
10510,10668,12306,4,154.69
10511,18628,6779,5,82.93
10512,11709,13680,2,197.7
10513,11731,18310,5,66.71
10514,20467,17754,4,169.25
10515,14414,2397,3,124.13
10516,21487,3675,3,168.08
10517,3542,6067,3,119.38
10518,25130,13830,5,127.44
10519,26868,17346,1,50.42
10520,1698,14923,5,106.52
10521,4740,24541,1,135.6
10522,13532,28099,4,36.97
10523,29201,17540,3,109.38
10524,11540,2531,4,75.19
10525,9225,24034,3,26.57
10526,15404,14455,2,81.52
10527,28421,17955,2,38.12
10528,1416,16694,1,96.29
10529,23826,16093,2,199.67
10530,756,11415,2,57.89
10531,18986,14002,3,58.71
10532,4826,4905,1,40.83
10533,3050,14689,2,52.26
10534,23533,16657,1,175.67
10535,3325,27669,5,106.61
10536,22129,17640,1,92.75
10537,5324,11798,4,40.18
10538,18108,16299,3,144.36
10539,643,28720,5,147.17
10540,22859,23124,4,101.38
10541,13396,8591,3,112.29
10542,19745,25736,1,98.35
10543,6282,22198,5,95.56
10544,9516,24037,4,26.07
10545,19647,21845,1,71.46
10546,17179,28375,2,166.25
10547,3890,15293,3,99.28
10548,25784,2012,1,26.45
10549,165,17435,3,189.21
10550,6606,11158,3,89.05
10551,19262,3654,1,95.1
10552,8273,19184,5,38.44
10553,608,9041,2,110.64
10554,8238,1447,4,117.78
10555,27620,26879,4,170.82
10556,9709,19451,2,183.99
10557,28315,10542,4,34.45
10558,27041,21836,3,93.89
10559,10451,16231,2,164.73
10560,27674,1408,1,82.18
10561,11339,14675,5,157.31
10562,27182,15300,2,26.54
10563,9823,12262,4,138.6
10564,29257,24698,1,29.93
10565,3386,28558,5,191.52
10566,6859,7413,3,65.57
10567,29413,10882,2,96.88
10568,8205,11471,2,61.38
10569,25871,25639,2,45.65
10570,18935,18097,2,108.5
10571,20741,23781,2,146.65
10572,28226,22101,1,143.01
10573,24641,23020,2,38.27
10574,14780,326,2,177.43
10575,20265,5678,2,171.06
10576,2279,15144,4,127.07
10577,27633,11423,4,138.03
10578,9724,2753,5,33.05
10579,2937,3868,3,92.37
10580,24032,13360,5,126.06
10581,29405,17899,3,169.12
10582,6237,15176,3,172.24
10583,1531,20699,4,71.92
10584,2304,18014,3,119.65
10585,1200,1303,4,22.67
10586,19449,7166,5,89.35
10587,29392,19577,4,94.43
10588,29944,20648,3,74.92
10589,3551,19689,3,90.24
10590,29139,29199,3,177.0
10591,2895,9665,5,119.97
10592,1964,9222,4,103.24
10593,28573,22732,5,78.89
10594,1652,19206,5,47.02
10595,19603,22596,1,51.45
10596,24385,12598,2,67.02
10597,28370,26817,3,46.0
10598,22860,22718,3,151.31
10599,4423,9245,1,86.74
10600,10623,8926,3,79.57
10601,23488,9707,5,96.88
10602,18239,11711,5,97.75
10603,572,26657,2,150.77
10604,24597,15882,3,20.11
10605,17958,3175,5,175.57
10606,15062,28047,2,65.82
10607,9336,21912,3,62.04
10608,26108,6898,4,154.95
10609,25559,28364,2,68.31
10610,4999,20921,2,104.91
10611,9633,18273,4,33.8
10612,20578,23564,4,163.88
10613,1466,24887,3,147.13
10614,24275,21455,3,182.28
10615,9194,11933,2,107.01
10616,22993,10366,2,33.45
10617,4049,4480,1,63.17
10618,18638,5597,1,44.81
10619,696,9327,1,96.62
10620,29591,25927,4,132.53
10621,25445,8750,1,135.85
10622,6017,13629,1,70.18
10623,10858,13360,3,173.75
10624,14879,3996,3,101.04
10625,20359,15480,2,135.28
10626,22730,8777,2,23.51
10627,13594,11721,2,180.41
10628,29985,1894,2,39.62
10629,5404,28070,5,172.14
10630,10304,5147,2,40.6
10631,26371,11114,1,39.32
10632,7297,5083,2,191.94
10633,29838,27712,5,118.22
10634,17965,12801,5,38.68
10635,10209,3181,2,173.5
10636,29151,5376,2,67.21
10637,9330,1143,4,39.54
10638,28039,20448,4,74.12
10639,12413,24900,2,128.71
10640,24116,19436,3,142.5
10641,27630,23569,2,64.52
10642,15128,21511,1,49.67
10643,16475,21010,2,176.96
10644,18176,20377,5,53.24
10645,16375,3452,5,197.69
10646,23614,27113,1,42.4
10647,4791,20078,2,65.05
10648,27430,17991,2,132.24
10649,11650,19148,4,104.6
10650,1585,8254,4,62.31
10651,16593,29950,3,23.21
10652,1540,19961,3,59.79
10653,21054,2723,3,100.23
10654,9867,21756,3,176.1
10655,24357,13906,5,42.85
10656,29972,657,2,179.16
10657,24162,13941,3,197.44
10658,29395,22773,3,27.16
10659,12004,5673,2,196.72
10660,1891,13619,2,82.3
10661,11538,27968,4,141.79
10662,12205,28145,2,166.9
10663,22604,12633,4,110.33
10664,5490,14136,1,149.19
10665,4282,16993,1,71.01
10666,25702,14675,2,88.88
10667,27256,20890,2,40.86
10668,13513,10565,5,27.28
10669,26382,25205,4,143.32
10670,28745,16746,3,38.9
10671,18135,18759,5,105.66
10672,21960,23880,3,105.94
10673,21816,14164,5,123.16
10674,28008,22979,4,198.83
10675,25859,24624,5,168.36
10676,24295,18849,1,88.35
10677,14633,11038,1,52.24
10678,13749,27681,4,169.57
10679,12982,6949,5,64.54
10680,28108,23104,2,132.26
10681,17651,13622,2,189.18
10682,21770,11055,2,178.74
10683,23012,2747,5,161.06
10684,28841,4083,3,21.24
10685,10896,5268,5,157.46
10686,17540,8068,5,88.76
10687,27743,19668,2,97.23
10688,2934,12393,4,30.53
10689,7514,29840,3,125.42
10690,5520,20657,5,188.51
10691,17735,11137,5,90.32
10692,22571,25669,5,136.33
10693,7579,9343,3,157.15
10694,24466,11500,2,29.63
10695,4223,10128,1,72.22
10696,6852,1783,4,169.63
10697,24537,17025,2,23.28
10698,26129,9527,4,107.3
10699,4777,28813,1,100.67
10700,3271,25644,2,65.51
10701,16280,3578,5,115.02
10702,7583,20097,5,57.97
10703,20435,6739,5,26.04
10704,696,9344,1,29.53
10705,15890,15663,3,29.31
10706,26052,17292,3,136.63
10707,5548,16227,1,28.36
10708,8811,11961,1,172.96
10709,11299,3550,4,167.37
10710,8732,24823,3,100.62
10711,7750,18766,1,122.83
10712,2961,23029,5,199.0
10713,5018,965,5,84.62
10714,1782,24474,3,179.37
10715,10557,368,2,97.59
10716,15757,2987,4,185.0
10717,388,9954,2,194.41
10718,1637,571,4,63.93
10719,21872,16699,2,174.05
10720,21374,18281,4,149.93
10721,5626,16271,3,169.86
10722,11252,17745,5,121.55
10723,21936,26642,4,184.56
10724,23142,8380,5,37.65
10725,7175,2649,4,40.04
10726,15331,22836,3,160.17
10727,24597,6204,4,135.11
10728,26939,8403,2,157.45
10729,17315,27494,2,155.53
10730,11809,19992,3,128.98
10731,3819,18763,2,109.31
10732,15728,10344,4,69.83
10733,5912,12094,5,126.12
10734,13843,15871,1,46.46
10735,16642,21924,1,38.81
10736,14310,24793,5,115.07
10737,18761,12845,5,43.92
10738,27296,20567,4,105.9
10739,24275,26577,3,66.78
10740,20156,28455,4,120.68
10741,11671,17257,1,149.49
10742,17340,9881,2,68.15
10743,13780,20270,5,153.31
10744,14026,3539,1,57.98
10745,17570,12007,3,48.66
10746,23629,25164,2,34.55
10747,5838,10775,3,74.36
10748,8352,26873,1,154.35
10749,16359,4591,5,85.68
10750,11157,3108,3,72.54
10751,27941,11628,4,177.47
10752,25199,5275,3,57.58
10753,3194,8412,2,99.13
10754,16765,4068,1,83.66
10755,17942,9947,4,86.29
10756,4895,12175,1,125.45
10757,2960,12508,3,156.87
10758,16268,7617,4,175.05
10759,1548,28773,3,84.78
10760,5131,29127,4,41.17
10761,9648,26918,4,61.71
10762,11331,20188,1,147.86
10763,7123,14546,2,155.31
10764,3117,27547,5,94.82
10765,10223,26991,1,198.42
10766,98,8195,4,98.49
10767,11464,24061,4,30.86
10768,5166,15194,2,183.52
10769,11154,1965,3,50.65
10770,26626,24774,4,120.77
10771,29182,541,4,34.78
10772,26414,19030,2,98.82
10773,992,19089,1,181.12
10774,16196,20370,4,86.63
10775,27260,5224,4,34.41
10776,22888,20677,2,24.02
10777,17267,15277,5,122.74
10778,21580,25437,2,49.2
10779,19604,17713,2,142.37
10780,2471,19300,5,133.71
10781,29148,27,3,153.28
10782,22465,5490,5,172.04
10783,15237,9315,5,60.27
10784,12553,547,3,97.71
10785,4816,8617,5,32.19
10786,5022,4963,1,162.59
10787,1686,20128,2,40.07
10788,26931,500,5,171.2
10789,13974,17013,1,107.34
10790,12542,16175,4,69.99
10791,9979,3876,4,55.38
10792,7376,4021,3,34.12
10793,18580,10581,1,93.31
10794,17869,16750,3,121.22
10795,14057,375,2,149.11
10796,1048,19572,5,171.92
10797,14493,20119,1,130.81
10798,1209,20203,5,93.46
10799,27171,27586,1,153.17
10800,16740,14740,2,120.02
10801,19272,8917,5,52.35
10802,25060,6529,1,102.5
10803,6551,2606,2,166.29
10804,15234,3047,2,135.31
10805,15245,11651,4,121.75
10806,13869,27989,2,110.7
10807,9147,27111,5,185.38
10808,13162,27969,2,49.36
10809,5870,6629,2,65.45
10810,28383,29994,2,154.7
10811,10305,18028,2,74.22
10812,11363,972,4,149.98
10813,25485,8285,3,116.06
10814,11408,9115,2,144.95
10815,6888,29125,4,41.44
10816,18070,23170,5,166.88
10817,10200,29826,3,31.28
10818,2251,5953,3,35.89
10819,17561,1192,4,54.6
10820,1989,5369,4,189.09
10821,28322,23861,1,29.89
10822,14425,7902,4,159.46
10823,13467,6485,1,158.89
10824,19433,5702,2,58.28
10825,25539,8706,1,77.89
10826,7690,1213,5,104.98
10827,22688,2847,1,45.1
10828,10670,10533,5,183.91
10829,24937,4901,3,195.91
10830,28014,4507,4,46.93
10831,13401,16549,3,111.95
10832,26497,5841,5,28.33
10833,28587,14513,4,62.49
10834,3377,1200,4,133.4
10835,10138,23414,4,195.58
10836,12971,15706,3,122.61
10837,436,19817,2,147.03
10838,16417,22919,4,97.62
10839,3469,19363,2,48.86
10840,14017,25214,5,42.9
10841,18060,26851,1,138.22
10842,17187,2616,5,119.1
10843,23277,10271,3,126.37
10844,21923,3774,5,138.37
10845,15187,18417,3,60.7
10846,11409,14500,5,77.12
10847,12167,3266,4,179.57
10848,27594,7837,1,191.56
10849,7812,397,5,103.62
10850,20516,499,1,27.48
10851,21711,3,5,147.27
10852,10143,3117,1,122.73
10853,23884,29972,3,150.22
10854,3317,22545,1,167.04
10855,9752,10651,5,56.9
10856,1317,19338,3,46.47
10857,5403,11702,1,53.91
10858,11460,26650,3,185.05
10859,25959,18063,4,86.59
10860,12147,18694,4,92.43
10861,13295,23057,5,28.06
10862,8125,1919,2,46.13
10863,2678,18420,4,102.43
10864,28633,13105,5,140.63
10865,6393,29552,3,151.6
10866,7544,15071,2,40.13
10867,337,19028,3,160.44
10868,18213,10369,2,131.16
10869,17334,15118,4,126.84
10870,19073,28328,3,136.74
10871,4915,29489,1,41.74
10872,26857,17024,4,83.99
10873,11562,26068,3,142.77
10874,467,17226,2,140.96
10875,10449,23623,2,22.93
10876,17130,24165,2,37.55
10877,23888,26403,1,136.55
10878,8102,864,1,35.7
10879,6562,21976,4,163.03
10880,17952,1203,2,141.65
10881,10563,21601,3,100.99
10882,18197,8553,4,38.82
10883,11566,3453,4,143.21
10884,1618,18382,3,81.21
10885,3753,14833,2,111.05
10886,5147,16121,3,161.37
10887,29260,10579,1,122.59
10888,15508,17272,1,76.21
10889,24832,17360,1,63.07
10890,14177,1209,4,36.78
10891,23877,17396,3,129.47
10892,28998,19201,4,73.5
10893,4192,2940,3,142.64
10894,27244,12813,1,177.84
10895,5944,8357,4,79.33
10896,29758,806,2,64.03
10897,4506,15892,2,119.4
10898,18932,12191,4,184.04
10899,11724,5706,2,37.08
10900,20732,1658,1,188.06
10901,11813,28834,5,75.0
10902,10744,23390,3,140.57
10903,8850,3900,4,63.05
10904,29130,22311,4,136.36
10905,1266,4248,5,26.6
10906,3464,16638,1,66.11
10907,6901,22758,3,102.85
10908,26190,14425,4,113.69
10909,12393,19488,5,39.98
10910,13938,23138,2,134.03
10911,8990,2687,1,91.76
10912,13983,4761,5,32.92
10913,16021,24943,5,70.67
10914,1756,10629,1,151.74
10915,17157,2780,3,171.75
10916,17241,5403,5,84.99
10917,21113,10291,4,161.45
10918,26674,24636,3,110.84
10919,13342,12390,2,134.41
10920,18236,17093,2,169.31
10921,16509,12390,3,66.45
10922,15474,23377,5,198.1
10923,13197,11477,2,172.5
10924,11988,16486,5,83.23
10925,20933,23924,2,85.17
