id_pagamento,id_pedido,forma_pagamento,valor_total,data
4257,7078,Pix,444.02,2025-05-08
4258,5287,Pix,245.54,2024-12-27
4259,29020,Cartão,330.56,2024-09-20
4260,6851,Boleto,118.63,2023-06-15
4261,12162,Boleto,120.54,2023-01-10
4262,14806,Pix,285.64,2024-10-13
4263,27038,Boleto,390.07,2024-04-03
4264,8682,Pix,44.29,2023-05-13
4265,7637,Boleto,70.64,2024-06-20
4266,29677,Pix,179.97,2023-06-03
4267,15755,Pix,112.19,2024-12-11
4268,3775,Cartão,494.51,2024-10-03
4269,27037,Pix,257.99,2022-06-16
4270,26958,Cartão,198.81,2024-02-19
4271,13006,Boleto,310.31,2025-03-14
4272,17905,Pix,71.05,2023-01-05
4273,15271,Pix,344.91,2023-03-08
4274,4207,Cartão,251.3,2022-06-25
4275,11607,Boleto,464.94,2023-12-20
4276,2981,Pix,143.79,2023-05-04
4277,27588,Cartão,391.69,2024-03-03
4278,21512,Pix,237.93,2025-03-31
4279,10801,Pix,306.88,2023-12-15
4280,7150,Cartão,236.59,2024-04-24
4281,2045,Pix,434.91,2025-06-08
4282,17019,Pix,455.57,2023-12-17
4283,13037,Boleto,100.88,2023-03-18
4284,8497,Cartão,460.35,2024-05-18
4285,14140,Pix,92.35,2022-12-10
4286,11381,Cartão,457.27,2022-11-06
4287,29597,Cartão,365.44,2023-10-13
4288,556,Boleto,338.57,2024-09-30
4289,24012,Pix,83.61,2022-09-26
4290,11113,Boleto,57.75,2024-11-02
4291,791,Cartão,52.6,2024-01-22
4292,12122,Cartão,92.87,2024-08-16
4293,2714,Pix,40.43,2023-10-27
4294,4397,Cartão,414.7,2024-04-24
4295,20816,Cartão,259.83,2024-05-25
4296,27709,Cartão,47.98,2022-12-20
4297,2774,Pix,169.35,2024-03-11
4298,19897,Cartão,235.01,2023-09-10
4299,1969,Cartão,416.48,2023-12-16
4300,26757,Pix,487.24,2024-04-05
4301,1639,Cartão,404.61,2024-07-18
4302,14488,Pix,219.31,2024-11-24
4303,25720,Cartão,82.3,2024-02-25
4304,3461,Pix,384.76,2023-12-01
4305,2472,Boleto,313.52,2025-03-01
4306,4891,Cartão,439.79,2024-09-06
4307,110,Pix,47.06,2022-11-16
4308,1762,Boleto,476.7,2023-03-22
4309,8321,Boleto,259.55,2023-03-06
4310,7044,Boleto,272.14,2024-09-29
4311,23714,Cartão,64.45,2023-07-17
4312,25481,Pix,125.51,2024-04-23
4313,18038,Cartão,236.41,2025-04-06
4314,3478,Boleto,227.68,2024-01-10
4315,21952,Boleto,235.11,2023-11-17
4316,28522,Cartão,301.87,2025-01-04
4317,29569,Cartão,110.99,2022-07-25
4318,58,Cartão,263.74,2024-10-29
4319,10578,Boleto,95.93,2025-03-25
4320,9213,Cartão,86.72,2024-08-13
4321,23420,Pix,142.4,2023-02-02
4322,7168,Boleto,353.06,2024-09-12
4323,1077,Boleto,284.51,2024-05-18
4324,1609,Pix,241.23,2023-05-13
4325,27479,Cartão,387.74,2022-08-23
4326,7654,Boleto,370.03,2025-04-20
4327,16921,Pix,56.39,2022-07-23
4328,10405,Pix,157.59,2025-04-07
4329,19163,Pix,274.01,2023-11-12
4330,395,Cartão,416.7,2022-07-07
4331,10627,Pix,33.53,2023-07-23
4332,28773,Pix,231.12,2024-08-03
4333,20012,Cartão,98.0,2023-01-13
4334,27365,Pix,256.37,2023-09-07
4335,22863,Pix,447.1,2025-03-12
4336,9934,Boleto,363.13,2023-06-10
4337,17502,Pix,42.69,2023-06-22
4338,13418,Cartão,412.72,2023-11-15
4339,15928,Cartão,399.41,2024-07-02
4340,26612,Boleto,393.15,2022-10-12
4341,28923,Cartão,74.11,2023-07-18
4342,19102,Cartão,313.47,2023-08-03
4343,28265,Cartão,151.44,2024-11-18
4344,615,Cartão,494.26,2023-04-21
4345,11719,Pix,174.27,2024-01-29
4346,27266,Cartão,33.06,2023-10-20
4347,10048,Pix,77.12,2023-01-30
4348,18039,Pix,79.53,2025-03-09
4349,16409,Cartão,235.87,2023-10-01
4350,13484,Pix,173.92,2025-02-16
4351,11186,Boleto,373.57,2024-10-03
4352,20382,Pix,188.44,2023-12-14
4353,27962,Boleto,163.19,2022-09-24
4354,23531,Cartão,497.71,2022-09-19
4355,7526,Pix,116.22,2023-12-15
4356,29698,Boleto,80.01,2024-04-08
4357,12003,Cartão,113.34,2024-10-20
4358,29756,Pix,295.34,2022-08-02
4359,11491,Pix,458.78,2024-06-09
4360,5610,Cartão,342.79,2025-01-29
4361,18954,Boleto,449.36,2025-01-20
4362,565,Cartão,357.29,2023-08-26
4363,20990,Pix,194.26,2023-10-05
4364,11049,Boleto,174.86,2024-03-11
4365,14176,Cartão,403.85,2024-12-19
4366,9614,Pix,112.12,2024-11-25
4367,6201,Boleto,109.37,2023-03-21
4368,21775,Pix,339.69,2023-12-21
4369,16669,Boleto,443.75,2023-10-15
4370,19945,Cartão,311.35,2022-07-28
4371,25765,Boleto,363.08,2024-12-24
4372,14555,Pix,466.31,2024-12-03
4373,3308,Pix,480.2,2024-04-28
4374,9531,Cartão,302.8,2024-01-28
4375,1865,Cartão,498.76,2023-05-02
4376,26195,Cartão,210.2,2023-11-10
4377,11886,Boleto,158.38,2023-01-20
4378,2571,Pix,486.1,2024-09-23
4379,2053,Cartão,167.3,2024-01-11
4380,11314,Pix,313.54,2023-03-11
4381,9534,Cartão,371.28,2024-03-31
4382,27585,Pix,307.88,2025-04-28
4383,7007,Cartão,403.41,2022-12-24
4384,19838,Cartão,272.9,2022-09-21
4385,4865,Boleto,248.12,2024-03-14
4386,26421,Cartão,363.82,2025-04-06
4387,2654,Cartão,302.89,2024-09-17
4388,11789,Boleto,120.65,2022-06-11
4389,21979,Pix,133.51,2023-07-24
4390,18215,Cartão,268.98,2023-04-29
4391,23272,Cartão,359.71,2022-09-12
4392,7983,Cartão,124.01,2024-08-05
4393,4022,Boleto,241.09,2024-06-17
4394,15178,Boleto,154.72,2022-07-09
4395,27176,Cartão,276.21,2023-06-12
4396,22315,Cartão,60.59,2022-12-26
4397,13136,Boleto,50.11,2024-09-12
4398,12107,Cartão,385.52,2022-09-08
4399,16486,Pix,462.8,2024-06-05
4400,9349,Pix,399.24,2025-02-15
4401,29681,Pix,311.17,2024-05-07
4402,14937,Cartão,210.4,2022-10-28
4403,20516,Cartão,243.8,2025-05-03
4404,26905,Boleto,226.0,2024-09-13
4405,17608,Pix,98.97,2024-08-25
4406,7621,Boleto,413.61,2022-10-01
4407,26642,Boleto,76.71,2024-07-21
4408,19297,Cartão,166.36,2025-04-12
4409,6317,Cartão,398.45,2025-01-03
4410,24749,Pix,415.65,2023-11-11
4411,7276,Boleto,487.74,2023-06-03
4412,17011,Pix,440.17,2025-04-04
4413,2228,Pix,324.61,2022-06-16
4414,918,Boleto,321.42,2024-06-25
4415,28681,Cartão,199.67,2023-05-19
4416,17728,Boleto,69.72,2025-04-24
4417,22292,Boleto,164.41,2022-08-10
4418,16687,Boleto,121.9,2022-08-01
4419,10634,Boleto,107.07,2024-10-15
4420,27639,Pix,206.84,2024-08-16
4421,8669,Boleto,204.94,2024-08-02
4422,7794,Boleto,259.6,2022-09-16
4423,26448,Boleto,362.15,2024-12-13
4424,3056,Boleto,222.51,2022-06-15
4425,7399,Pix,183.75,2024-04-28
4426,196,Pix,98.48,2023-09-05
4427,12289,Pix,248.97,2025-05-17
4428,7018,Cartão,355.96,2023-04-01
4429,446,Boleto,274.33,2024-08-22
4430,26043,Cartão,353.06,2023-10-08
4431,12106,Pix,166.78,2023-08-23
4432,5242,Boleto,348.53,2023-09-20
4433,182,Cartão,176.58,2025-01-21
4434,18716,Cartão,248.45,2024-08-03
4435,2468,Pix,60.48,2024-12-02
4436,7064,Pix,41.29,2022-09-13
4437,28349,Boleto,464.87,2023-11-04
4438,13544,Pix,142.93,2022-10-27
4439,19526,Boleto,266.54,2022-10-10
4440,20874,Cartão,39.24,2022-09-08
4441,18343,Boleto,249.19,2023-06-28
4442,1882,Boleto,390.75,2022-09-15
4443,5094,Cartão,431.82,2025-05-11
4444,24962,Boleto,453.17,2024-05-26
4445,18302,Cartão,160.58,2022-07-08
4446,29602,Pix,275.06,2024-03-07
4447,3190,Pix,144.5,2025-03-17
4448,29321,Boleto,364.0,2023-10-17
4449,19692,Boleto,485.77,2024-02-01
4450,28217,Pix,68.46,2022-09-25
4451,3257,Pix,417.3,2023-12-13
4452,29586,Cartão,299.63,2022-06-27
4453,5351,Boleto,166.58,2024-12-09
4454,632,Pix,76.88,2025-01-11
4455,24807,Pix,439.0,2023-12-08
4456,27580,Cartão,360.51,2022-09-29
4457,18885,Boleto,133.68,2025-04-24
4458,9566,Pix,402.41,2025-02-28
4459,17950,Boleto,239.67,2024-03-14
4460,24660,Boleto,365.5,2023-09-07
4461,1226,Boleto,214.15,2024-03-08
4462,5261,Cartão,361.49,2024-12-08
4463,21337,Pix,340.43,2023-12-07
4464,5988,Cartão,281.06,2023-11-07
4465,5339,Cartão,476.72,2024-06-11
4466,26994,Pix,454.83,2024-06-12
4467,21723,Pix,221.26,2024-02-26
4468,21852,Boleto,454.17,2023-01-12
4469,23302,Boleto,273.05,2022-10-24
4470,5573,Cartão,174.33,2024-10-28
4471,3752,Cartão,272.9,2024-03-15
4472,25625,Boleto,359.31,2024-03-19
4473,29931,Boleto,263.26,2025-03-14
4474,8915,Cartão,433.24,2024-05-31
4475,26171,Pix,385.34,2022-09-28
4476,14985,Cartão,341.72,2024-10-09
4477,19544,Cartão,232.43,2023-12-26
4478,5479,Cartão,320.76,2023-11-07
4479,26994,Pix,141.71,2023-02-16
4480,19789,Boleto,395.01,2024-05-04
4481,15608,Pix,371.8,2024-02-21
4482,25572,Cartão,85.02,2024-08-30
4483,17666,Pix,105.15,2023-05-03
4484,13748,Pix,75.15,2023-03-29
4485,25015,Pix,311.15,2025-05-23
4486,29685,Cartão,408.94,2024-01-10
4487,23083,Cartão,459.09,2024-08-20
4488,27398,Cartão,74.06,2024-06-10
4489,26419,Boleto,230.53,2023-05-23
4490,25082,Pix,496.01,2024-09-12
4491,24900,Cartão,199.82,2024-06-06
4492,22002,Cartão,164.38,2022-06-19
4493,26032,Boleto,137.17,2023-07-20
4494,5647,Cartão,261.14,2024-11-04
4495,15143,Cartão,160.31,2024-12-30
4496,27373,Pix,378.6,2023-02-25
4497,26992,Boleto,158.92,2023-05-20
4498,19649,Pix,124.08,2024-07-23
4499,10149,Cartão,304.54,2022-10-06
4500,19116,Pix,398.32,2023-03-17
4501,5337,Boleto,322.52,2024-01-02
4502,17587,Boleto,217.58,2023-03-25
4503,14949,Pix,381.81,2023-12-14
4504,12793,Cartão,493.3,2023-01-10
4505,5007,Pix,477.98,2023-07-04
4506,563,Pix,470.26,2023-02-11
4507,1069,Cartão,360.12,2024-08-08
4508,22792,Pix,236.94,2023-06-19
4509,14202,Pix,348.26,2022-12-22
4510,6587,Cartão,338.81,2024-01-04
4511,19331,Cartão,115.53,2025-04-12
4512,1591,Cartão,308.28,2024-02-07
4513,16178,Boleto,316.14,2023-05-25
4514,19577,Pix,243.79,2024-12-25
4515,22976,Cartão,374.4,2024-01-10
4516,17918,Cartão,324.97,2025-03-23
4517,20976,Boleto,119.87,2023-05-11
4518,605,Boleto,335.77,2024-12-31
4519,15121,Pix,186.11,2023-03-20
4520,425,Pix,224.73,2024-02-20
4521,28251,Pix,280.15,2024-12-05
4522,16106,Pix,320.64,2022-07-29
4523,12224,Boleto,272.75,2024-11-30
4524,3943,Cartão,118.33,2023-07-09
4525,658,Cartão,247.83,2023-08-30
4526,1328,Pix,353.72,2024-03-18
4527,13569,Boleto,88.96,2024-06-12
4528,12774,Pix,85.69,2025-05-08
4529,8557,Boleto,228.88,2022-10-11
4530,23190,Pix,486.55,2024-05-10
4531,7651,Cartão,367.03,2024-10-18
4532,9195,Boleto,102.62,2023-11-26
4533,10160,Pix,34.41,2022-10-17
4534,25145,Boleto,159.48,2022-07-31
4535,11263,Boleto,129.25,2023-05-15
4536,20869,Boleto,379.42,2022-12-02
4537,16477,Pix,111.49,2024-04-23
4538,22138,Cartão,401.4,2025-03-09
4539,26009,Pix,128.51,2022-07-15
4540,22750,Pix,371.47,2024-10-23
4541,17867,Pix,378.03,2022-06-11
4542,415,Cartão,278.63,2022-10-22
4543,21777,Boleto,56.09,2024-01-13
4544,6311,Boleto,50.19,2022-12-07
4545,5074,Boleto,259.49,2023-05-22
4546,6281,Cartão,259.12,2024-01-13
4547,15024,Cartão,59.27,2023-03-15
4548,19331,Pix,34.14,2023-04-11
4549,26249,Pix,78.64,2023-09-11
4550,20466,Cartão,174.71,2025-04-12
4551,8952,Pix,431.75,2024-03-14
4552,23749,Pix,214.44,2024-01-31
4553,6054,Pix,186.81,2023-09-02
4554,19181,Pix,177.54,2023-11-26
4555,12742,Boleto,316.48,2022-07-08
4556,817,Boleto,102.56,2023-10-07
4557,26614,Cartão,292.57,2023-05-10
4558,2061,Cartão,64.3,2023-12-31
4559,25469,Boleto,399.63,2023-12-12
4560,777,Cartão,213.72,2023-05-04
4561,14005,Cartão,213.36,2023-11-14
4562,4415,Boleto,228.76,2025-06-07
4563,11926,Boleto,482.08,2023-10-16
4564,5206,Pix,417.25,2025-02-27
4565,29339,Boleto,216.15,2023-05-24
4566,5634,Cartão,243.78,2022-10-24
4567,25987,Pix,190.38,2023-08-15
4568,17091,Pix,380.15,2025-02-13
4569,21266,Cartão,334.27,2023-06-17
4570,24577,Cartão,203.3,2024-05-28
4571,1940,Boleto,129.22,2022-10-07
4572,27026,Boleto,30.04,2024-09-29
4573,6477,Pix,420.23,2023-12-02
4574,11635,Pix,398.54,2023-08-02
4575,1824,Pix,392.37,2024-12-04
4576,1633,Cartão,325.96,2023-11-28
4577,25246,Cartão,436.65,2023-03-11
4578,14955,Boleto,445.21,2023-01-12
4579,5448,Pix,212.37,2023-12-18
4580,18271,Pix,348.4,2022-12-05
4581,10001,Cartão,37.08,2024-01-07
4582,6224,Boleto,61.18,2024-09-20
4583,22135,Boleto,169.89,2023-11-23
4584,21803,Cartão,163.38,2025-03-09
4585,2545,Pix,455.6,2023-03-05
4586,15528,Cartão,239.63,2025-03-13
4587,4607,Pix,226.21,2023-04-14
4588,23413,Pix,148.03,2024-01-19
4589,28529,Cartão,454.66,2023-07-10
4590,2002,Cartão,465.26,2024-12-02
4591,17745,Cartão,429.64,2025-02-18
4592,16749,Boleto,134.27,2023-03-19
4593,21558,Pix,98.44,2023-06-24
4594,9119,Boleto,143.3,2024-01-06
4595,24192,Boleto,486.2,2022-08-10
4596,4516,Boleto,102.37,2023-09-12
4597,20166,Pix,494.12,2025-05-07
4598,19692,Cartão,247.41,2023-09-22
4599,14363,Pix,459.85,2022-09-25
4600,26792,Cartão,288.07,2024-10-24
4601,27688,Boleto,402.29,2023-04-18
4602,16645,Boleto,49.8,2025-04-22
4603,29208,Boleto,148.22,2023-12-12
4604,12053,Boleto,308.61,2022-12-11
4605,8401,Pix,144.75,2024-07-08
4606,850,Cartão,395.73,2024-05-09
4607,16203,Boleto,385.26,2023-06-22
4608,18406,Pix,225.29,2022-10-22
4609,15897,Cartão,284.03,2023-05-28
4610,7937,Boleto,41.19,2025-05-14
4611,24456,Cartão,399.06,2025-03-08
4612,18204,Pix,496.45,2023-06-30
4613,27764,Cartão,281.72,2024-06-10
4614,19451,Boleto,291.32,2024-01-12
4615,12790,Pix,217.32,2023-02-07
4616,12986,Cartão,63.49,2024-01-19
4617,28885,Cartão,42.15,2024-07-08
4618,13829,Pix,399.43,2023-08-08
4619,29759,Cartão,474.82,2022-07-29
4620,24574,Pix,269.13,2025-05-14
4621,19530,Boleto,89.83,2025-05-13
4622,13234,Pix,301.58,2022-12-11
4623,10036,Cartão,410.9,2025-01-06
4624,12684,Boleto,41.82,2023-07-22
4625,6015,Pix,454.39,2022-08-22
4626,21057,Cartão,99.8,2025-06-08
4627,22714,Pix,155.86,2023-10-02
4628,10884,Pix,31.37,2024-10-15
4629,11080,Boleto,211.21,2025-01-08
4630,27662,Cartão,115.3,2022-10-04
4631,7715,Pix,230.29,2023-12-15
4632,28842,Pix,469.26,2022-09-08
4633,3951,Boleto,238.58,2023-08-06
4634,1879,Boleto,287.26,2024-01-23
4635,9410,Pix,140.56,2022-06-26
4636,16982,Pix,39.74,2022-10-01
4637,15515,Cartão,122.91,2023-12-31
4638,7030,Boleto,491.63,2023-09-19
4639,29318,Boleto,190.61,2023-09-26
4640,11792,Cartão,360.57,2022-12-28
4641,14191,Pix,372.98,2023-02-13
4642,12686,Pix,328.33,2025-05-12
4643,29279,Cartão,382.45,2024-11-27
4644,1646,Pix,31.74,2023-05-15
4645,29221,Boleto,181.5,2022-09-19
4646,20437,Cartão,251.97,2023-04-03
4647,11356,Cartão,90.71,2022-09-19
4648,24925,Pix,192.33,2024-02-02
4649,12357,Pix,197.78,2024-06-14
4650,16460,Pix,83.45,2022-06-15
4651,2842,Cartão,319.98,2022-09-25
4652,3055,Cartão,260.64,2023-09-10
4653,3800,Boleto,176.7,2023-07-04
4654,2935,Pix,125.65,2024-06-27
4655,2809,Boleto,185.01,2024-11-01
4656,13861,Pix,117.38,2023-05-24
4657,15439,Cartão,443.85,2025-06-01
4658,21714,Pix,346.37,2024-12-28
4659,10231,Pix,346.24,2023-04-22
4660,14523,Boleto,134.81,2024-07-15
4661,26254,Boleto,53.14,2023-06-23
4662,10615,Cartão,98.71,2024-11-29
4663,713,Boleto,212.66,2022-11-16
4664,27546,Boleto,336.18,2023-05-07
4665,12291,Boleto,77.98,2025-04-29
4666,17274,Boleto,255.92,2024-09-20
4667,19822,Boleto,71.41,2025-03-20
4668,26594,Pix,41.18,2025-01-07
4669,17417,Pix,352.11,2024-04-03
4670,7225,Boleto,231.8,2025-01-11
4671,16663,Cartão,376.4,2023-02-18
4672,21720,Boleto,234.73,2025-03-26
4673,14869,Cartão,370.36,2022-11-14
4674,29549,Boleto,182.4,2024-12-07
4675,23206,Cartão,498.89,2022-09-30
4676,24609,Cartão,279.47,2023-03-02
4677,15259,Cartão,204.03,2022-12-13
4678,10006,Cartão,300.61,2024-10-22
4679,19806,Cartão,301.55,2023-08-10
4680,24573,Pix,395.4,2023-11-11
4681,1330,Cartão,440.13,2025-02-17
4682,21164,Boleto,161.34,2023-12-26
4683,17621,Cartão,279.99,2022-12-21
4684,18166,Pix,49.64,2023-01-21
4685,6895,Pix,33.21,2022-08-14
4686,12331,Cartão,77.67,2023-10-25
4687,19908,Pix,141.07,2024-10-31
4688,1593,Boleto,234.46,2024-05-22
4689,20133,Pix,475.11,2024-04-08
4690,27786,Pix,132.49,2024-05-02
4691,15717,Cartão,150.99,2025-06-02
4692,23491,Cartão,318.75,2022-10-17
4693,1618,Pix,105.0,2024-12-19
4694,8109,Boleto,180.98,2023-12-13
4695,15796,Pix,284.15,2023-05-23
4696,25817,Cartão,498.76,2024-01-31
4697,3227,Boleto,212.57,2022-08-18
4698,25707,Boleto,459.91,2023-05-31
4699,3512,Pix,58.02,2023-09-18
4700,1875,Pix,59.44,2024-05-29
4701,28296,Pix,494.66,2024-08-20
4702,4845,Boleto,100.6,2025-02-17
4703,20040,Cartão,267.19,2023-07-01
4704,16625,Pix,177.02,2023-08-12
4705,29123,Pix,117.25,2024-01-28
4706,3341,Boleto,468.63,2025-01-20
4707,13514,Boleto,299.65,2025-01-22
4708,9769,Boleto,437.85,2022-07-20
4709,29658,Cartão,499.55,2023-04-26
4710,11090,Cartão,443.82,2022-11-14
4711,29564,Cartão,144.97,2023-05-01
4712,15341,Cartão,388.57,2025-01-27
4713,4404,Cartão,59.2,2023-08-03
4714,2927,Boleto,110.43,2024-10-31
4715,6483,Boleto,343.13,2024-09-01
4716,9501,Boleto,314.25,2022-12-17
4717,19854,Pix,401.81,2024-08-17
4718,29796,Cartão,325.58,2025-02-15
4719,14067,Boleto,129.74,2023-05-18
4720,3893,Boleto,363.13,2023-04-06
4721,17695,Cartão,363.77,2024-12-19
4722,9642,Cartão,270.33,2022-10-01
4723,478,Pix,244.86,2025-03-03
4724,204,Cartão,154.75,2023-07-13
4725,29413,Cartão,442.2,2022-08-24
4726,12261,Pix,135.58,2023-06-23
4727,9198,Cartão,491.07,2023-05-06
4728,19642,Pix,91.41,2022-11-12
4729,24734,Pix,114.48,2023-03-07
4730,2834,Cartão,58.93,2023-12-14
4731,11359,Pix,182.92,2022-11-13
4732,2086,Pix,223.15,2024-09-15
4733,577,Boleto,140.26,2023-03-15
4734,19302,Pix,381.28,2023-02-26
4735,28132,Cartão,489.2,2022-12-24
4736,26186,Pix,481.25,2024-09-30
4737,2923,Boleto,150.05,2024-09-13
4738,23843,Cartão,241.72,2022-12-05
4739,14236,Cartão,200.6,2023-01-13
4740,10242,Pix,499.36,2023-07-02
4741,2646,Cartão,490.51,2022-11-09
4742,23608,Pix,276.36,2022-11-08
4743,24717,Cartão,484.68,2023-09-27
4744,3889,Cartão,240.54,2025-04-13
4745,3897,Boleto,405.94,2023-04-07
4746,11600,Pix,296.51,2023-07-28
4747,24098,Pix,164.34,2022-11-07
4748,27807,Boleto,231.36,2023-05-05
4749,7024,Boleto,353.67,2023-06-08
4750,25344,Boleto,134.83,2024-10-03
4751,28807,Cartão,191.91,2024-03-02
4752,11965,Pix,195.9,2024-01-05
4753,27805,Boleto,241.04,2024-02-22
4754,21267,Boleto,251.76,2024-08-23
4755,17627,Boleto,186.71,2022-09-22
4756,26000,Boleto,290.7,2024-10-19
4757,23508,Cartão,461.06,2024-06-27
4758,4081,Cartão,145.26,2024-11-27
4759,1680,Boleto,49.76,2023-07-12
4760,17306,Pix,394.03,2024-11-05
4761,8657,Cartão,127.85,2024-12-12
4762,7825,Pix,245.08,2024-05-08
4763,24179,Cartão,445.22,2023-01-22
4764,24261,Cartão,144.05,2023-09-08
4765,5049,Boleto,444.38,2024-08-24
4766,4361,Cartão,386.36,2025-01-10
4767,7706,Pix,483.43,2024-02-28
4768,28741,Cartão,318.85,2023-03-29
4769,27056,Cartão,201.19,2024-06-12
4770,10019,Cartão,227.82,2023-03-07
4771,10019,Boleto,90.91,2023-01-19
4772,26025,Boleto,490.13,2025-03-03
4773,20867,Cartão,184.97,2023-11-18
4774,26521,Boleto,181.34,2024-05-20
4775,7242,Boleto,207.27,2022-10-31
4776,28137,Cartão,268.39,2023-03-11
4777,3664,Cartão,51.68,2024-09-14
4778,24282,Cartão,264.72,2024-04-07
4779,28107,Boleto,157.57,2024-05-04
4780,21768,Boleto,482.01,2024-03-12
4781,23256,Boleto,213.25,2023-05-14
4782,21470,Cartão,87.5,2024-09-29
4783,5667,Boleto,195.11,2024-12-13
4784,20440,Boleto,392.94,2023-03-25
4785,4710,Cartão,226.81,2024-10-12
4786,22410,Boleto,341.98,2023-08-05
4787,10618,Cartão,241.98,2024-07-02
4788,28007,Cartão,137.92,2022-07-24
4789,28322,Boleto,332.2,2025-01-27
4790,19065,Pix,126.97,2025-05-14
4791,3438,Boleto,163.91,2023-09-23
4792,11273,Pix,480.18,2025-04-05
4793,20339,Pix,486.38,2025-04-22
4794,10098,Pix,144.28,2025-02-01
4795,27888,Cartão,202.58,2024-07-07
4796,22618,Boleto,391.72,2023-10-05
4797,29463,Cartão,473.89,2024-12-25
4798,22548,Cartão,362.0,2024-03-10
4799,19953,Pix,270.1,2023-01-28
4800,6099,Pix,444.43,2025-01-17
4801,2846,Cartão,470.64,2024-08-18
4802,26476,Cartão,422.69,2022-09-03
4803,8280,Pix,391.72,2025-05-26
4804,16179,Cartão,83.53,2024-04-06
4805,22074,Boleto,64.1,2025-05-29
4806,14618,Boleto,32.43,2022-12-26
4807,8720,Pix,372.49,2023-01-08
4808,28662,Cartão,356.35,2024-05-31
4809,20563,Pix,294.1,2024-06-12
4810,29083,Cartão,204.31,2022-12-09
4811,8094,Boleto,488.82,2024-08-11
4812,16071,Boleto,124.78,2025-02-19
4813,20629,Cartão,102.38,2024-01-21
4814,29143,Boleto,50.75,2023-02-22
4815,15010,Boleto,444.4,2023-06-24
4816,22147,Pix,481.66,2024-11-16
4817,18109,Pix,250.36,2024-09-26
4818,7398,Boleto,35.94,2025-06-02
4819,28399,Pix,237.92,2025-03-20
4820,29542,Cartão,198.8,2024-11-25
4821,15587,Cartão,38.55,2023-08-17
4822,16709,Pix,327.4,2025-05-27
4823,7892,Boleto,286.91,2023-08-08
4824,17266,Boleto,319.23,2022-12-13
4825,15775,Boleto,191.96,2023-07-03
4826,3386,Boleto,479.55,2023-09-27
4827,26192,Cartão,304.39,2024-05-21
4828,7377,Pix,49.18,2025-03-05
4829,21892,Boleto,365.93,2022-07-23
4830,12860,Cartão,490.84,2024-05-28
4831,21570,Cartão,129.62,2023-11-06
4832,14909,Pix,450.51,2022-07-08
4833,21771,Boleto,382.29,2024-06-28
4834,24607,Pix,261.95,2025-04-17
4835,28795,Pix,112.45,2024-07-24
4836,2007,Pix,446.84,2023-10-09
4837,18367,Pix,344.4,2023-10-10
4838,27626,Pix,440.73,2024-03-03
4839,29436,Cartão,471.43,2022-08-21
4840,26312,Boleto,361.9,2024-01-15
4841,24913,Boleto,132.51,2023-04-16
4842,11671,Cartão,189.74,2023-03-03
4843,23312,Boleto,89.01,2024-08-05
4844,11706,Boleto,59.45,2022-11-01
4845,18502,Boleto,246.34,2023-04-24
4846,14720,Pix,353.9,2023-11-16
4847,20332,Pix,202.6,2023-01-14
4848,12640,Cartão,243.21,2023-03-12
4849,12989,Boleto,474.09,2023-09-20
4850,9782,Pix,317.06,2024-04-02
4851,17237,Pix,499.04,2024-01-10
4852,13753,Boleto,386.74,2022-07-23
4853,13142,Boleto,88.89,2025-05-03
4854,15110,Pix,167.38,2024-05-01
4855,9410,Boleto,230.84,2024-10-17
4856,4237,Boleto,223.3,2024-09-06
4857,20762,Boleto,121.64,2023-04-07
4858,27853,Cartão,291.79,2024-02-03
4859,24842,Boleto,316.49,2022-12-28
4860,11290,Boleto,183.62,2022-08-12
4861,17387,Cartão,361.14,2024-08-29
4862,26871,Boleto,98.87,2024-01-20
4863,18469,Pix,128.78,2024-10-05
4864,18980,Cartão,495.2,2023-10-02
4865,6127,Boleto,395.98,2022-08-20
4866,14978,Boleto,424.48,2024-07-10
4867,2041,Boleto,111.91,2023-01-06
4868,5759,Cartão,329.35,2024-01-28
4869,10347,Pix,263.36,2024-08-29
4870,8549,Cartão,40.72,2025-05-25
4871,19202,Cartão,470.09,2025-03-02
4872,25864,Cartão,186.54,2023-09-02
4873,10155,Pix,176.77,2024-10-19
4874,12211,Cartão,156.36,2022-06-30
4875,3388,Pix,112.94,2024-01-10
4876,11428,Pix,380.94,2024-10-22
4877,23045,Pix,81.65,2023-10-02
4878,1072,Cartão,290.94,2023-05-07
4879,4300,Boleto,373.91,2023-12-10
4880,15871,Pix,231.08,2023-01-17
4881,13761,Boleto,461.59,2024-06-19
4882,23042,Cartão,298.3,2024-04-02
4883,12496,Pix,46.45,2025-04-18
4884,7448,Pix,350.75,2025-02-19
4885,1444,Boleto,163.61,2023-12-07
4886,3959,Pix,277.73,2025-03-31
4887,3629,Cartão,68.13,2024-02-22
4888,20781,Cartão,52.52,2025-05-29
4889,6298,Boleto,115.31,2025-01-04
4890,11434,Cartão,101.23,2022-11-21
4891,16643,Boleto,427.43,2024-12-23
4892,27355,Pix,58.14,2024-11-22
4893,14027,Cartão,245.35,2023-05-14
4894,4782,Boleto,288.33,2024-06-26
4895,22225,Boleto,483.08,2023-07-04
4896,2954,Cartão,280.45,2022-10-31
4897,12431,Cartão,177.55,2025-03-13
4898,22684,Boleto,214.86,2024-02-13
4899,27898,Pix,179.82,2023-10-04
4900,9139,Pix,105.38,2022-10-30
4901,11688,Boleto,320.26,2024-05-04
4902,7131,Cartão,121.25,2023-02-04
