id_estoque,id_livro,quantidade
8901,17591,97
8902,1591,98
8903,12657,34
8904,14172,82
8905,25628,79
8906,23503,2
8907,4166,99
8908,26159,93
8909,15882,12
8910,7073,27
8911,17354,2
8912,11358,62
8913,26808,12
8914,22864,82
8915,12707,44
8916,2166,18
8917,7449,5
8918,7619,9
8919,29647,29
8920,3308,54
8921,2205,78
8922,9981,80
8923,10619,84
8924,17931,63
8925,24582,26
8926,20796,92
8927,23219,78
8928,16940,84
8929,17472,99
8930,1271,68
8931,25993,90
8932,8464,33
8933,29362,6
8934,9539,33
8935,11224,15
8936,27299,54
8937,26607,75
8938,28964,45
8939,8429,86
8940,6697,92
8941,2753,46
8942,2849,56
8943,2293,24
8944,20452,98
8945,17354,72
8946,29426,71
8947,17608,31
8948,29478,26
8949,14204,66
8950,20931,8
8951,16077,4
8952,23801,60
8953,3978,74
8954,27084,20
8955,19032,51
8956,15624,93
8957,2362,74
8958,1951,94
8959,22778,28
8960,24007,84
8961,10364,92
8962,21930,47
8963,29545,0
8964,5904,15
8965,19918,78
8966,9462,75
8967,16045,39
8968,9660,61
8969,2585,14
8970,28474,87
8971,19142,47
8972,27894,62
8973,28073,75
8974,22117,91
8975,25836,8
8976,15766,29
8977,3905,47
8978,3121,84
8979,5842,34
8980,17124,42
8981,10163,13
8982,24939,16
8983,17069,49
8984,6892,75
8985,27122,7
8986,4577,45
8987,12941,33
8988,17579,59
8989,18996,75
8990,4323,82
8991,10182,39
8992,20081,40
8993,8408,5
8994,17198,36
8995,23867,4
8996,5385,19
8997,3633,3
8998,2196,39
8999,20164,95
9000,22257,77
9001,4726,87
9002,597,15
9003,4018,82
9004,16916,50
9005,18072,84
9006,4449,7
9007,566,81
9008,28931,58
9009,20847,72
9010,18127,2
9011,3038,92
9012,21999,38
9013,28026,67
9014,27226,63
9015,15267,61
9016,28743,63
9017,20231,83
9018,22622,38
9019,18159,57
9020,24209,85
9021,8988,84
9022,5573,10
9023,19279,49
9024,4925,81
9025,20759,55
9026,1015,20
9027,2503,61
9028,26949,87
9029,25848,22
9030,12076,69
9031,10951,48
9032,29175,43
9033,21042,88
9034,7616,35
9035,24278,59
9036,29681,92
9037,28652,94
9038,16343,15
9039,6237,37
9040,26998,38
9041,29127,5
9042,2398,11
9043,28866,88
9044,20928,8
9045,22978,18
9046,20350,99
9047,16700,78
9048,24409,43
9049,18955,1
9050,2632,61
9051,15608,85
9052,16028,33
9053,24153,31
9054,27585,100
9055,1620,22
9056,15241,86
9057,5807,7
9058,15665,94
9059,29494,47
9060,19234,13
9061,23510,78
9062,6137,80
9063,3123,89
9064,22961,5
9065,21976,96
9066,17516,8
9067,5244,39
9068,25757,28
9069,10796,38
9070,28117,42
9071,27554,12
9072,10324,53
9073,3374,16
9074,11988,44
9075,15157,28
9076,13203,37
9077,26484,29
9078,945,57
9079,9706,38
9080,6096,77
9081,7922,60
9082,14089,22
9083,24354,17
9084,20596,19
9085,21554,98
9086,8188,38
9087,8586,63
9088,60,0
9089,15636,14
9090,29821,35
9091,4884,39
9092,22250,67
9093,16399,51
9094,22406,96
9095,4375,11
9096,18084,91
9097,23309,28
9098,10745,100
9099,140,89
9100,25528,53
9101,22982,85
9102,6162,73
9103,14839,24
9104,28674,90
9105,9809,18
9106,15056,55
9107,4506,77
9108,7752,56
9109,12961,32
9110,9178,76
9111,27563,30
9112,13952,61
9113,15331,31
9114,18085,98
9115,2607,42
9116,2657,75
9117,22268,17
9118,19021,7
9119,19743,24
9120,24056,1
9121,22500,0
9122,28929,20
9123,25069,72
9124,13802,97
9125,429,56
9126,15942,12
9127,17487,81
9128,10194,37
9129,1570,84
9130,12883,65
9131,24435,31
9132,22658,80
9133,15957,36
9134,17806,25
9135,17327,7
9136,11949,19
9137,23450,53
9138,4611,46
9139,15164,6
9140,17142,39
9141,17815,60
9142,26251,15
9143,3708,54
9144,17919,90
9145,10461,70
9146,22195,56
9147,7770,59
9148,10133,52
9149,6332,58
9150,7040,89
9151,12563,96
9152,3165,5
9153,28207,19
9154,4545,48
9155,8760,20
9156,18087,96
9157,4711,57
9158,27125,46
9159,9115,33
9160,8928,21
9161,67,28
9162,6897,7
9163,25024,29
9164,10659,18
9165,4305,21
9166,21825,91
9167,26086,61
9168,6185,52
9169,9245,39
9170,14089,12
9171,19685,11
9172,2942,40
9173,14257,31
9174,2397,72
9175,12757,66
9176,27926,99
9177,10256,70
9178,18281,45
9179,23458,80
9180,2350,88
9181,15745,23
9182,19927,28
9183,16996,91
9184,17403,91
9185,29170,85
9186,12293,30
9187,7957,11
9188,26196,61
9189,29402,11
9190,5882,31
9191,5463,20
9192,18254,56
9193,17583,9
9194,25464,81
9195,16266,54
9196,11270,42
9197,5613,1
9198,20747,42
9199,29054,94
9200,871,24
9201,6667,59
9202,2956,56
9203,14309,51
9204,12014,23
9205,2559,50
9206,1077,68
9207,4623,92
9208,11083,72
9209,10650,29
9210,2882,46
9211,8327,68
9212,21028,61
9213,9041,14
9214,14656,30
9215,7383,72
9216,19145,95
9217,9051,79
9218,26975,82
9219,28155,63
9220,11747,32
9221,6656,68
9222,19173,78
9223,14228,88
9224,3645,9
9225,16731,95
9226,87,90
9227,20773,55
9228,26140,11
9229,15699,3
9230,3721,72
9231,4828,17
9232,15184,8
9233,23421,81
9234,17613,16
9235,1490,15
9236,9118,13
9237,11883,65
9238,17013,50
9239,20945,74
9240,15697,51
9241,3712,30
9242,12296,54
9243,25493,21
9244,8094,66
9245,8229,5
9246,22224,9
9247,9008,6
9248,6372,61
9249,11801,71
9250,26421,17
9251,18258,76
9252,4290,33
9253,28049,1
9254,17954,37
9255,3368,38
9256,9584,30
9257,17746,85
9258,3674,59
9259,19365,6
9260,12897,28
9261,29361,55
9262,3921,2
9263,4877,36
9264,18522,6
9265,8205,81
9266,10185,25
9267,20660,45
9268,6588,70
9269,6868,56
9270,12437,71
9271,1239,2
9272,5493,38
9273,8917,10
9274,9987,3
9275,19919,28
9276,7218,69
9277,17966,61
9278,29218,55
9279,14999,8
9280,21855,55
9281,14464,11
9282,10528,0
9283,17404,68
9284,29253,90
9285,22137,83
9286,12774,33
9287,23032,97
9288,21469,0
9289,17629,30
9290,4499,18
9291,27600,36
9292,14927,55
9293,20009,32
9294,25940,0
9295,25175,88
9296,4554,19
9297,27355,53
9298,8907,92
9299,19166,71
9300,21406,65
9301,15045,46
9302,21681,10
9303,16907,94
9304,21794,13
9305,11509,40
9306,15466,5
9307,21560,70
9308,13496,10
9309,6965,52
9310,24924,97
9311,24308,51
9312,16344,33
9313,17391,2
9314,18490,2
9315,28820,26
9316,13215,84
9317,22497,79
9318,10553,51
9319,22047,10
9320,7599,17
9321,1670,42
9322,13648,33
9323,19398,48
9324,8704,26
9325,25354,24
9326,4712,77
9327,5275,58
9328,21968,83
9329,26157,3
9330,5587,98
9331,13533,22
9332,7552,80
9333,20771,75
9334,21158,70
9335,1038,24
9336,29559,32
9337,8189,19
9338,14471,38
9339,28581,73
9340,7617,97
9341,16406,48
9342,8144,38
9343,21247,34
9344,14323,85
9345,12196,23
9346,21448,45
9347,470,18
9348,4896,15
9349,6652,31
9350,25451,16
9351,6376,75
9352,15659,39
9353,17867,36
9354,28923,35
9355,28097,71
9356,22420,36
9357,9684,20
9358,5961,76
9359,15138,45
9360,7571,40
9361,4088,1
9362,25684,29
9363,3587,37
9364,8138,3
9365,10350,20
9366,14563,83
9367,21762,40
9368,14074,65
9369,21456,67
9370,18550,93
9371,78,27
9372,16015,84
9373,15669,71
9374,24695,99
9375,27022,47
9376,10263,80
9377,6113,94
9378,16886,32
9379,4373,13
9380,29950,0
9381,13271,7
9382,19384,75
9383,10558,70
9384,18241,3
9385,17961,99
9386,14610,56
9387,28770,97
9388,1838,51
9389,1062,52
9390,4386,29
9391,11648,47
9392,29089,100
9393,4427,60
9394,27304,29
9395,11735,16
9396,23973,60
9397,20002,32
9398,7964,45
9399,29064,6
9400,17324,1
9401,18614,61
9402,22176,8
9403,5045,93
9404,2181,41
9405,15960,2
9406,4617,19
9407,1992,62
9408,27283,75
9409,14616,84
9410,28170,70
9411,18743,44
9412,2038,100
9413,8239,26
9414,9409,93
9415,14164,61
9416,29482,20
9417,4407,52
9418,19427,48
9419,27354,100
9420,27545,88
9421,15701,48
9422,14482,84
9423,16001,46
9424,11134,56
9425,20682,96
9426,24909,70
9427,859,85
9428,20684,33
9429,18517,86
9430,6866,23
9431,17907,36
9432,8736,71
9433,12225,10
9434,16600,60
9435,1594,51
9436,2896,86
9437,9575,19
9438,5597,51
9439,17425,5
9440,9114,92
9441,20631,86
9442,4736,23
9443,22860,98
9444,10545,81
9445,26293,17
9446,1813,83
9447,29689,54
9448,2197,26
9449,4251,62
9450,5943,22
9451,26414,11
9452,4470,64
9453,5050,14
9454,7984,100
9455,949,40
9456,29738,37
9457,6985,45
9458,12565,9
9459,6386,43
9460,10839,70
9461,17049,24
9462,20344,70
9463,7527,16
9464,23255,54
9465,22569,64
9466,21406,14
9467,25118,25
9468,22989,70
9469,15399,35
9470,22013,43
9471,12425,60
9472,21151,95
9473,15921,52
9474,26063,38
9475,16469,82
9476,9834,28
9477,27703,1
9478,22545,56
9479,19946,12
9480,1520,13
9481,20081,96
9482,13106,38
9483,862,25
9484,8127,69
9485,10593,61
9486,356,5
9487,23080,43
9488,20234,42
9489,7700,21
9490,14111,78
9491,21143,29
9492,12105,41
9493,11674,29
9494,20761,9
9495,1363,65
9496,22482,62
9497,4418,20
9498,1291,66
9499,3637,71
9500,14800,19
9501,8068,35
9502,12838,60
9503,12900,71
9504,11355,13
9505,21863,40
9506,15821,95
9507,8607,18
9508,6562,68
9509,27386,38
9510,1363,91
9511,16838,6
9512,10018,27
9513,4261,16
9514,29603,27
9515,18059,94
9516,21640,86
9517,14665,61
9518,27507,36
9519,3463,88
9520,26539,56
9521,20190,47
9522,15344,97
9523,24687,23
9524,13864,53
9525,15342,5
9526,19611,35
9527,23207,58
9528,3535,81
9529,16384,75
9530,20013,82
9531,665,29
9532,25554,74
9533,27160,22
9534,26155,55
9535,15833,30
9536,8041,38
9537,21491,56
9538,1039,8
9539,22355,57
9540,18885,30
9541,15362,41
9542,11605,33
9543,19657,86
9544,16634,76
9545,26922,4
9546,27296,67
9547,29266,10
9548,12366,95
9549,26342,67
9550,20704,89
9551,20651,26
9552,18146,76
9553,19362,20
9554,10677,48
9555,13564,19
9556,27564,95
9557,23152,33
9558,3850,93
9559,22653,51
9560,10427,46
9561,13196,20
9562,13760,70
9563,4259,53
9564,5160,63
9565,25225,14
9566,12799,49
9567,20400,45
9568,20614,22
9569,23373,29
9570,16530,4
9571,17385,20
9572,1459,35
9573,12834,84
9574,28407,77
9575,20562,22
9576,1498,28
9577,11292,71
9578,17993,39
9579,29891,59
9580,6186,58
9581,7947,43
9582,15066,89
9583,12188,86
9584,12311,4
9585,24492,30
9586,22654,48
9587,22638,99
9588,6433,79
9589,27680,72
9590,6957,29
9591,5275,87
9592,27363,100
9593,15721,88
9594,9622,91
9595,7536,35
9596,1991,80
9597,19129,85
9598,26401,89
9599,22792,29
9600,195,57
9601,26995,42
9602,22670,59
9603,14909,74
9604,2269,99
9605,29232,3
9606,26137,67
9607,3025,2
9608,22880,51
9609,6313,1
9610,29393,99
9611,25493,94
9612,5904,11
9613,28077,82
9614,24563,57
9615,26276,93
9616,309,77
9617,10615,59
9618,15525,19
9619,834,79
9620,10279,29
9621,28289,76
9622,20568,48
9623,17386,55
9624,5563,61
9625,16108,33
9626,11269,1
9627,4293,69
9628,26612,53
9629,29424,86
9630,14618,46
9631,27791,25
9632,7280,63
9633,11794,5
9634,29996,77
9635,13619,32
9636,18143,58
9637,28400,46
9638,11558,77
9639,21809,71
9640,18670,54
9641,6480,63
9642,23595,94
9643,29728,76
9644,6522,60
9645,27985,100
9646,15019,21
9647,12637,42
9648,8827,10
9649,4293,7
9650,18076,28
9651,10107,74
9652,9064,32
9653,7311,85
9654,14933,66
9655,26304,55
9656,26709,94
9657,26629,79
9658,15696,3
9659,21480,46
9660,1100,62
9661,7686,99
9662,12577,82
9663,18652,62
9664,12614,91
9665,2996,44
9666,29759,89
9667,11115,34
9668,8426,30
9669,3008,59
9670,28510,11
9671,23926,50
9672,24809,23
9673,22630,72
9674,997,82
9675,16111,98
9676,26034,57
9677,22131,42
9678,28001,96
9679,20761,65
9680,21485,48
9681,29055,17
9682,23274,20
9683,28404,49
9684,802,83
9685,28109,65
9686,15897,72
9687,6801,34
9688,29080,18
9689,21077,17
9690,25205,26
9691,26075,16
9692,3093,67
9693,25672,15
9694,9064,89
9695,2463,65
9696,6677,74
9697,9533,69
9698,22838,65
9699,7034,55
9700,24106,94
9701,8664,18
9702,23641,90
9703,15095,11
9704,16123,34
9705,1455,36
9706,13204,45
9707,24915,26
9708,22573,25
9709,7887,35
9710,21990,47
9711,27637,94
9712,5594,11
9713,20554,54
9714,12521,91
9715,26507,96
9716,18644,59
9717,22355,60
9718,19118,95
9719,27791,90
9720,9372,68
9721,2126,53
9722,19618,12
9723,12594,95
9724,4338,69
9725,11725,20
9726,29119,17
9727,5756,93
9728,1323,96
9729,21646,45
9730,19106,42
9731,27495,65
9732,24907,68
9733,3672,64
9734,7108,88
9735,10382,0
9736,22240,40
9737,10508,60
9738,19971,20
9739,18281,37
9740,9748,60
9741,24482,16
9742,23760,81
9743,18372,99
9744,5838,94
9745,18907,73
9746,1217,88
9747,17622,0
9748,22641,12
9749,27392,67
9750,10483,100
9751,5739,76
9752,4989,88
9753,17085,52
9754,5565,27
9755,24964,93
9756,20209,54
9757,26158,56
9758,10708,83
9759,25853,68
9760,27119,83
9761,435,0
9762,8525,39
9763,26364,64
9764,22403,72
9765,28466,42
9766,2112,4
9767,11753,10
9768,14333,1
9769,17954,10
9770,4342,31
9771,17786,50
9772,8354,51
9773,994,55
9774,5819,98
9775,23223,81
9776,17970,45
9777,27861,46
9778,16447,5
9779,21609,5
9780,2604,54
9781,5029,20
9782,1712,60
9783,15751,34
9784,7410,76
9785,17143,15
9786,16124,52
9787,26575,11
9788,14196,2
9789,19036,56
9790,27554,16
9791,16652,20
9792,29151,1
9793,5021,67
9794,20244,58
9795,1821,67
9796,9647,72
9797,22325,56
9798,2449,86
9799,8911,94
9800,22549,26
9801,4825,76
9802,8169,82
9803,4454,19
9804,18295,81
9805,8149,28
9806,17998,60
9807,26294,54
9808,13042,35
9809,10461,79
9810,25283,28
9811,12705,36
9812,4047,92
9813,20289,37
9814,29624,2
9815,1946,64
9816,29018,28
9817,19902,42
9818,13076,3
9819,11068,42
9820,13900,7
9821,2151,56
9822,19689,50
9823,25287,31
9824,14881,40
9825,14743,10
9826,420,94
9827,19546,100
9828,5433,19
9829,7356,47
9830,21536,50
9831,25963,100
9832,15681,38
9833,11095,0
9834,23013,73
9835,29897,31
9836,24743,2
9837,23872,86
9838,1210,16
9839,17192,35
9840,29831,31
9841,10543,40
9842,6612,10
9843,3283,48
9844,2162,62
9845,5780,10
9846,3544,37
9847,6483,78
9848,20216,66
9849,10009,54
9850,25830,62
9851,18022,17
9852,1940,100
9853,9729,56
9854,18636,16
9855,19388,60
9856,24556,61
9857,9247,81
9858,22201,42
9859,10152,22
9860,19638,59
9861,25525,86
9862,13880,63
9863,15933,49
9864,2483,84
9865,5908,56
9866,5539,84
9867,22283,45
9868,19117,1
9869,128,56
9870,25841,45
9871,19669,72
9872,3893,97
9873,29660,57
9874,20219,83
9875,29190,18
9876,16025,30
9877,16512,19
9878,23536,12
9879,23578,46
9880,5622,55
9881,21518,83
9882,14570,97
9883,8294,16
9884,18531,20
9885,17830,24
9886,913,76
9887,26330,85
9888,5704,41
9889,12542,46
9890,25802,65
9891,29133,9
9892,19351,13
9893,8631,11
9894,15774,41
9895,10891,79
9896,15162,47
9897,21726,36
9898,22448,99
9899,21996,44
9900,6851,48
9901,891,75
9902,5379,73
9903,19518,9
9904,20159,7
9905,10452,75
9906,13441,100
9907,22192,33
9908,27787,40
9909,3015,27
9910,29030,36
9911,15028,52
9912,19575,23
9913,7261,87
9914,8716,45
9915,28251,78
9916,13888,39
9917,23063,79
9918,25263,13
9919,10865,52
9920,19711,96
9921,11733,93
9922,2209,8
9923,25128,6
9924,28633,25
9925,1808,0
9926,11630,89
9927,5488,39
9928,3827,19
9929,11064,80
9930,18117,11
9931,15965,39
9932,19100,32
9933,27291,86
9934,23063,8
9935,29665,68
9936,10593,85
9937,13105,49
9938,18704,25
9939,29828,52
9940,4512,85
9941,3141,9
9942,27803,0
9943,5582,20
9944,23664,35
9945,6333,56
9946,9084,85
9947,18393,7
9948,1508,7
9949,13066,75
9950,6424,70
9951,29252,54
9952,12155,6
9953,15772,15
9954,21530,29
9955,2193,18
9956,15562,48
9957,3848,70
9958,11889,78
9959,13288,55
9960,11434,26
9961,12877,50
9962,10806,79
9963,18304,25
9964,3442,0
9965,10040,34
9966,2084,11
9967,22935,93
9968,10647,80
9969,6256,82
9970,19689,25
9971,11513,46
9972,5808,43
9973,10056,71
9974,19955,78
9975,16960,61
9976,29854,21
9977,6852,7
9978,27799,56
9979,11937,4
9980,11934,74
9981,17007,40
9982,5825,55
9983,18083,0
9984,8619,7
9985,9066,6
9986,24421,13
9987,15356,20
9988,826,58
9989,14047,76
9990,18277,52
9991,19878,94
9992,23709,90
9993,20773,83
9994,21687,96
9995,25861,20
9996,14633,80
9997,28340,64
9998,27936,0
9999,9495,56
10000,13242,18
